depth;name;parent_code_kemendagri;code_kemendagri
4;RIKIT DEKAT;11.13.02;11.13.02.2010
4;REMA;11.13.02;11.13.02.2011
4;REMA BARU;11.13.02;11.13.02.2014
4;CIKE;11.13.02;11.13.02.2015
4;KERUKUNAN  KUTA PANJANG;11.13.02;11.13.02.2016
4;TAMPENG MUSARA;11.13.02;11.13.02.2020
4;KONG PALUH;11.13.02;11.13.02.2021
3;RIKIT GAIB;11.13;11.13.03
4;AMPA KOLAK;11.13.03;11.13.03.2001
4;CANE TOA;11.13.03;11.13.03.2002
4;PADANG PASIR;11.13.03;11.13.03.2003
4;PINANG RUGUB;11.13.03;11.13.03.2005
4;KUNING;11.13.03;11.13.03.2006
4;MANGANG;11.13.03;11.13.03.2008
4;REMPELAM;11.13.03;11.13.03.2011
4;CANE UKEN;11.13.03;11.13.03.2012
4;TUNGEL;11.13.03;11.13.03.2013
4;KOTA RIKIT GAIB;11.13.03;11.13.03.2014
4;LUKUP BARU;11.13.03;11.13.03.2016
4;PENOMON JAYA;11.13.03;11.13.03.2017
4;TUNGEL BARU;11.13.03;11.13.03.2018
3;TERANGUN;11.13;11.13.04
4;JABO;11.13.04;11.13.04.2001
4;KUTESANGE;11.13.04;11.13.04.2002
4;PADANG;11.13.04;11.13.04.2003
4;RUMPI;11.13.04;11.13.04.2006
4;BUKUT;11.13.04;11.13.04.2007
4;TERANGUN;11.13.04;11.13.04.2008
4;REMPELAM  PINANG;11.13.04;11.13.04.2010
4;SOYO;11.13.04;11.13.04.2011
4;TERLIS;11.13.04;11.13.04.2012
4;KUTEREJE;11.13.04;11.13.04.2013
4;PERSADA TONGRA;11.13.04;11.13.04.2014
4;BERHUT;11.13.04;11.13.04.2015
4;GEWAT;11.13.04;11.13.04.2016
4;PANTAN LUES;11.13.04;11.13.04.2017
4;MAKMUR JAYA;11.13.04;11.13.04.2018
4;BLANG KUNCIR;11.13.04;11.13.04.2020
4;REJE PUDUNG;11.13.04;11.13.04.2023
4;GARUT;11.13.04;11.13.04.2024
4;TELEGE JERNIH;11.13.04;11.13.04.2025
4;RIME RAYA;11.13.04;11.13.04.2026
4;LESTARI;11.13.04;11.13.04.2027
4;GAWAR BELANGI;11.13.04;11.13.04.2028
4;BLANG KALA;11.13.04;11.13.04.2029
3;PINING;11.13;11.13.05
4;PINING;11.13.05;11.13.05.2001
4;PERTIK;11.13.05;11.13.05.2002
4;EKAN;11.13.05;11.13.05.2003
4;URING;11.13.05;11.13.05.2004
4;GAJAH;11.13.05;11.13.05.2005
4;PINTU RIME;11.13.05;11.13.05.2006
4;PEPELAH;11.13.05;11.13.05.2007
4;PASIR PUTIH;11.13.05;11.13.05.2008
4;LESTEN;11.13.05;11.13.05.2009
3;BLANGPEGAYON;11.13;11.13.06
4;GANTUNG GELUNI;11.13.06;11.13.06.2001
4;KUTEBUKIT;11.13.06;11.13.06.2002
4;BENER BARU;11.13.06;11.13.06.2003
4;BLANG BENGKIK;11.13.06;11.13.06.2004
4;KONG;11.13.06;11.13.06.2005
4;UME LAH;11.13.06;11.13.06.2006
4;CINTA MAJU;11.13.06;11.13.06.2007
4;PORANG AYU;11.13.06;11.13.06.2008
4;TETINGI;11.13.06;11.13.06.2009
4;ANAK REJE;11.13.06;11.13.06.2010
4;RAK LINTANG;11.13.06;11.13.06.2011
4;AKANG SIWAH;11.13.06;11.13.06.2012
3;PUTERI BETUNG;11.13;11.13.07
4;GUMPANG;11.13.07;11.13.07.2001
4;MARPUNGE GABUNGAN;11.13.07;11.13.07.2002
4;RAMUNG MUSARA;11.13.07;11.13.07.2003
4;MELOAK SEPAKAT;11.13.07;11.13.07.2004
4;KUTELENGAT SEPAKAT;11.13.07;11.13.07.2005
4;SINGAH MULO;11.13.07;11.13.07.2006
4;UNING PUNE;11.13.07;11.13.07.2007
4;GUMPANG LEMPUH;11.13.07;11.13.07.2008
4;PUTRI BETUNG;11.13.07;11.13.07.2009
3;DABUN GELANG;11.13;11.13.08
4;PANGUR;11.13.08;11.13.08.2001
4;BADAK;11.13.08;11.13.08.2002
4;KENDAWI;11.13.08;11.13.08.2003
4;SANGIR;11.13.08;11.13.08.2004
4;PANGLIMA LINTING;11.13.08;11.13.08.2005
4;BLANGTEMUNG;11.13.08;11.13.08.2006
4;REREBE;11.13.08;11.13.08.2007
4;UNING GELUNG;11.13.08;11.13.08.2008
4;UNING SEPAKAT;11.13.08;11.13.08.2009
3;BLANGJERANGO;11.13;11.13.09
4;PENOSAN;11.13.09;11.13.09.2001
4;SEKUELEN;11.13.09;11.13.09.2002
4;AKUL;11.13.09;11.13.09.2003
4;GEGARANG;11.13.09;11.13.09.2004
4;PEPARIK GAIB;11.13.09;11.13.09.2005
4;PENOSAN SEPAKAT;11.13.09;11.13.09.2006
4;TINGKEM;11.13.09;11.13.09.2007
4;KETUKAH;11.13.09;11.13.09.2008
4;PEPARIK DEKAT;11.13.09;11.13.09.2009
4;BLANG JERANGO;11.13.09;11.13.09.2010
3;TERIPE JAYA;11.13;11.13.10
4;PERLAK;11.13.10;11.13.10.2001
4;REREBE;11.13.10;11.13.10.2002
4;PASIR;11.13.10;11.13.10.2003
4;SETUL;11.13.10;11.13.10.2004
4;UPT. PAYA KUMER;11.13.10;11.13.10.2005
4;UPT. PANTAN KELA;11.13.10;11.13.10.2006
4;BUNTUL MUSARA;11.13.10;11.13.10.2007
4;KUALA JERNIH;11.13.10;11.13.10.2008
4;UYEM BERIRING;11.13.10;11.13.10.2009
4;PULO GELIME;11.13.10;11.13.10.2010
3;PANTAN CUACA;11.13;11.13.11
4;SENEREN;11.13.11;11.13.11.2001
4;REMUKUT;11.13.11;11.13.11.2002
4;KENYARAN;11.13.11;11.13.11.2003
4;TETINGI;11.13.11;11.13.11.2004
4;ATU KAPUR;11.13.11;11.13.11.2005
4;SURI MUSARA;11.13.11;11.13.11.2006
4;UPT. AIH SELAH;11.13.11;11.13.11.2007
4;CANE BARU;11.13.11;11.13.11.2008
4;KUNING KURNIA;11.13.11;11.13.11.2009
2;KAB. ACEH JAYA;11;11.14
3;TEUNOM;11.14;11.14.01
4;KEUDE TEUNOM;11.14.01;11.14.01.2001
4;ALUE AMBANG;11.14.01;11.14.01.2002
4;PADANG KLENG;11.14.01;11.14.01.2003
4;PANTON;11.14.01;11.14.01.2004
4;PASI TULAK BALA;11.14.01;11.14.01.2005
4;GAMPONG BARO;11.14.01;11.14.01.2006
4;RAMBONG PAYONG;11.14.01;11.14.01.2007
4;PASI PAWANG;11.14.01;11.14.01.2008
4;BLANG BARO;11.14.01;11.14.01.2009
4;TANOH ANOE;11.14.01;11.14.01.2010
4;TANOH MANYANG;11.14.01;11.14.01.2011
4;BATEE ROO;11.14.01;11.14.01.2012
4;SEUNEUBOK PADANG;11.14.01;11.14.01.2013
4;SEUMIRA;11.14.01;11.14.01.2014
4;KUBU;11.14.01;11.14.01.2015
4;ALUE MEURAKSA;11.14.01;11.14.01.2016
4;PAYA BARO;11.14.01;11.14.01.2017
4;TEUPIN ARA;11.14.01;11.14.01.2018
4;COT TRAP;11.14.01;11.14.01.2019
4;LEUNG GAYO;11.14.01;11.14.01.2020
4;PASI GEULIMA;11.14.01;11.14.01.2021
4;PASI TIMON;11.14.01;11.14.01.2022
3;KRUENG SABEE;11.14;11.14.02
4;BAHAGIA;11.14.02;11.14.02.2001
4;SENTOSA;11.14.02;11.14.02.2002
4;DAYAH BARO;11.14.02;11.14.02.2003
4;GAMPONG BLANG;11.14.02;11.14.02.2004
4;KEUTAPANG;11.14.02;11.14.02.2005
4;PANTON MAKMUR;11.14.02;11.14.02.2006
4;KEUDE KRUENG SABEE;11.14.02;11.14.02.2007
4;KABONG;11.14.02;11.14.02.2008
4;PADANG DATAR;11.14.02;11.14.02.2009
4;DATAR LUAS;11.14.02;11.14.02.2010
4;RANTO PANYANG;11.14.02;11.14.02.2011
4;BUNTHA;11.14.02;11.14.02.2012
4;PANGGONG;11.14.02;11.14.02.2013
4;CUREK;11.14.02;11.14.02.2014
4;ALUE THO;11.14.02;11.14.02.2015
4;MON MATA;11.14.02;11.14.02.2016
4;PAYA SEUMANTOK;11.14.02;11.14.02.2017
3;SETIA BHAKTI;11.14;11.14.03
4;SAWANG;11.14.03;11.14.03.2001
4;LHOK GEULUMPANG;11.14.03;11.14.03.2002
4;PADANG;11.14.03;11.14.03.2003
4;GUNONG MEUNASAH;11.14.03;11.14.03.2004
4;SAPEK;11.14.03;11.14.03.2005
4;PANTE KUYUN;11.14.03;11.14.03.2006
4;GLEE SEUBAK;11.14.03;11.14.03.2007
4;GAMPONG BAROH;11.14.03;11.14.03.2008
4;LHOK TIMON;11.14.03;11.14.03.2009
4;GAMPONG BARO;11.14.03;11.14.03.2010
4;LHOK BUYA;11.14.03;11.14.03.2011
4;LHOK BOT;11.14.03;11.14.03.2012
4;PAYA LAOT;11.14.03;11.14.03.2013
3;SAMPOINIET;11.14;11.14.04
4;LHOK KRUET;11.14.04;11.14.04.2001
4;PULO RAYA;11.14.04;11.14.04.2002
4;MEUNASAH KULAM;11.14.04;11.14.04.2003
4;CRAK MONG;11.14.04;11.14.04.2004
4;ALUE GRO;11.14.04;11.14.04.2005
4;KUALA LIGAN;11.14.04;11.14.04.2006
4;BABAH NIPAH;11.14.04;11.14.04.2007
4;JEUMPHEUK;11.14.04;11.14.04.2008
4;COT LANGSAT;11.14.04;11.14.04.2009
4;MATA IE;11.14.04;11.14.04.2010
4;BLANG MONLUNG;11.14.04;11.14.04.2011
4;KRUENG NO;11.14.04;11.14.04.2012
4;SEUMANTOK;11.14.04;11.14.04.2013
4;RANTO SABON;11.14.04;11.14.04.2014
4;LIGAN;11.14.04;11.14.04.2015
4;IE JEUREUNGEH;11.14.04;11.14.04.2016
4;KUALA BAKONG;11.14.04;11.14.04.2020
4;COT PUNTI;11.14.04;11.14.04.2036
4;KRUENG AYON;11.14.04;11.14.04.2037
3;JAYA;11.14;11.14.05
4;PANTE CERMIN;11.14.05;11.14.05.2011
4;SABET;11.14.05;11.14.05.2012
4;SANGO;11.14.05;11.14.05.2013
4;MAREU;11.14.05;11.14.05.2014
4;LAM ASAN;11.14.05;11.14.05.2015
4;ALUE RAYEUK;11.14.05;11.14.05.2016
4;SAPEK;11.14.05;11.14.05.2017
4;LAMBAROH;11.14.05;11.14.05.2018
4;MEUDHEUN;11.14.05;11.14.05.2019
4;BABAH IE;11.14.05;11.14.05.2020
4;UJONG SEDHEUN;11.14.05;11.14.05.2021
4;KRUENG TUNONG;11.14.05;11.14.05.2022
4;JAMBO MASI;11.14.05;11.14.05.2023
4;LAM TUI;11.14.05;11.14.05.2024
4;PASAR LAMNO;11.14.05;11.14.05.2025
4;MEUNASAH WEH;11.14.05;11.14.05.2026
4;BAK PAOH;11.14.05;11.14.05.2027
4;BABAH KRUENG;11.14.05;11.14.05.2028
4;COT DULANG;11.14.05;11.14.05.2029
4;LAM DURIAN;11.14.05;11.14.05.2030
4;PUTUE;11.14.05;11.14.05.2031
4;GLE PUTOH;11.14.05;11.14.05.2032
4;PANTE KEUTAPANG;11.14.05;11.14.05.2033
4;LAM ME;11.14.05;11.14.05.2034
4;MEUNASAH SERBA;11.14.05;11.14.05.2035
4;LEUPE;11.14.05;11.14.05.2036
4;MEUTARA;11.14.05;11.14.05.2037
4;LHUET;11.14.05;11.14.05.2038
4;GLE JONG;11.14.05;11.14.05.2039
4;DARAT;11.14.05;11.14.05.2040
4;GAMPONG BARO;11.14.05;11.14.05.2041
4;PANTON MAKMUR;11.14.05;11.14.05.2042
4;RUMPET;11.14.05;11.14.05.2043
4;NUSA;11.14.05;11.14.05.2044
3;PANGA;11.14;11.14.06
4;KEUDE PANGA;11.14.06;11.14.06.2001
4;KUTA TUHA;11.14.06;11.14.06.2002
4;TUWI KAREUNG;11.14.06;11.14.06.2003
4;LADANG BARO;11.14.06;11.14.06.2004
4;PANTON KRUENG;11.14.06;11.14.06.2005
4;GLE PUTOH;11.14.06;11.14.06.2006
4;ALUE PANDE;11.14.06;11.14.06.2007
4;BATEE MEUTUDONG;11.14.06;11.14.06.2008
4;GAMPONG HARAPAN;11.14.06;11.14.06.2009
4;GUNONG BULOH;11.14.06;11.14.06.2010
4;GUNONG MEULINTEUNG;11.14.06;11.14.06.2011
4;ALUE ABED;11.14.06;11.14.06.2013
4;GUNONG MANTOK;11.14.06;11.14.06.2014
4;ALUE RAYA;11.14.06;11.14.06.2015
4;ALUE TEUNGOH;11.14.06;11.14.06.2016
4;BABAH CEUPAN;11.14.06;11.14.06.2017
4;TUWI EUMPEUK;11.14.06;11.14.06.2018
4;PANTON KABU;11.14.06;11.14.06.2019
4;TUWI KAYEE;11.14.06;11.14.06.2020
4;ALUE PIET;11.14.06;11.14.06.2021
3;INDRA JAYA;11.14;11.14.07
4;UJONG MULOH;11.14.07;11.14.07.2001
4;JANGUET;11.14.07;11.14.07.2002
4;MEUNASAH  RAYEUK;11.14.07;11.14.07.2003
4;MUKHAN;11.14.07;11.14.07.2004
4;MEUNASAH  TEUNGOH;11.14.07;11.14.07.2005
4;MEUNASAH  TUTONG;11.14.07;11.14.07.2006
4;BABAH DUA;11.14.07;11.14.07.2007
4;ALUE MIE;11.14.07;11.14.07.2008
4;TEUMAREUM;11.14.07;11.14.07.2009
4;KUALA;11.14.07;11.14.07.2010
4;MEUDHANG  GHON;11.14.07;11.14.07.2011
4;KAREUNG ATEUH;11.14.07;11.14.07.2012
4;KEUDE UNGA;11.14.07;11.14.07.2013
4;CEUNAMPRONG;11.14.07;11.14.07.2014
3;DARUL HIKMAH;11.14;11.14.08
4;PATEK;11.14.08;11.14.08.2001
4;GAMPONG BARO PATEK;11.14.08;11.14.08.2002
4;BLANG DALAM;11.14.08;11.14.08.2003
4;PAJAR;11.14.08;11.14.08.2004
4;REUNTANG;11.14.08;11.14.08.2005
4;COT PANGE;11.14.08;11.14.08.2006
4;ARONGAN;11.14.08;11.14.08.2007
4;PAYA SANTEUT;11.14.08;11.14.08.2008
4;KRUENG THO;11.14.08;11.14.08.2009
4;PANTON KRUENG;11.14.08;11.14.08.2010
4;ALUE GAJAH;11.14.08;11.14.08.2011
4;SAYEUNG;11.14.08;11.14.08.2012
4;GUNONG CUT;11.14.08;11.14.08.2013
4;UJONG RIMBA;11.14.08;11.14.08.2014
4;LAMTEUNGOH;11.14.08;11.14.08.2015
4;GAMPONG BARO LAMTEUNGOH;11.14.08;11.14.08.2016
4;BABAH DUA;11.14.08;11.14.08.2017
4;MASEN;11.14.08;11.14.08.2018
4;TEUPIN ASAN;11.14.08;11.14.08.2019
3;PASIE RAYA;11.14;11.14.09
4;PULO TINGGI;11.14.09;11.14.09.2001
4;ALUE KRUENG;11.14.09;11.14.09.2002
4;PASI TEUBEE;11.14.09;11.14.09.2003
4;TIMPLEUNG;11.14.09;11.14.09.2004
4;KRUENG BEUKAH;11.14.09;11.14.09.2005
4;TUWI KAREUNG;11.14.09;11.14.09.2006
4;LHOK GUCI;11.14.09;11.14.09.2007
4;TUWI PEURIYA;11.14.09;11.14.09.2008
4;SARAH RAYA;11.14.09;11.14.09.2009
4;ALUE JANG;11.14.09;11.14.09.2010
4;CEURACEU;11.14.09;11.14.09.2011
4;ALUE PUNTI;11.14.09;11.14.09.2012
4;BINTAH;11.14.09;11.14.09.2013
4;BUKET KEUMUNENG;11.14.09;11.14.09.2014
2;KAB. NAGAN RAYA;11;11.15
3;KUALA;11.15;11.15.01
4;LAWA BATU;11.15.01;11.15.01.2003
4;JOGJA;11.15.01;11.15.01.2004
4;UJONG SIKUNENG;11.15.01;11.15.01.2019
4;BLANG MUKO;11.15.01;11.15.01.2020
4;PULO IE;11.15.01;11.15.01.2021
4;PURWOREJO;11.15.01;11.15.01.2022
4;BLANG BARO;11.15.01;11.15.01.2023
4;ALUE IE MAMEH;11.15.01;11.15.01.2024
4;UJONG PASI;11.15.01;11.15.01.2025
4;SIMPANG PEUT;11.15.01;11.15.01.2026
4;BLANG TEUNGOH;11.15.01;11.15.01.2027
4;UJONG PADANG;11.15.01;11.15.01.2028
4;COT KUMBANG;11.15.01;11.15.01.2029
4;BLANG BINTANG;11.15.01;11.15.01.2030
4;UJONG PATIHAH;11.15.01;11.15.01.2031
4;KUTA MAKMUE;11.15.01;11.15.01.2032
4;GUNONG REUBO;11.15.01;11.15.01.2033
3;SEUNAGAN;11.15;11.15.02
4;JEURAM;11.15.02;11.15.02.2001
4;PANTE CEUREUMEN;11.15.02;11.15.02.2002
4;KUTA BARO JEURAM;11.15.02;11.15.02.2003
4;PAROM;11.15.02;11.15.02.2004
4;PEUREULAK;11.15.02;11.15.02.2005
4;KUTA SAYEH;11.15.02;11.15.02.2006
4;BLANG BARO;11.15.02;11.15.02.2007
4;PADANG;11.15.02;11.15.02.2008
4;ALUE THO;11.15.02;11.15.02.2009
4;LHOK PAROM;11.15.02;11.15.02.2010
4;SAPEK;11.15.02;11.15.02.2011
4;ALUE DODOK;11.15.02;11.15.02.2012
4;COT KUMBANG;11.15.02;11.15.02.2013
4;KUTA KUMBANG;11.15.02;11.15.02.2014
4;NIGAN;11.15.02;11.15.02.2015
4;GAMPONG COT;11.15.02;11.15.02.2016
4;BLANG PATEUK;11.15.02;11.15.02.2017
4;BLANG PUUK NIGAN;11.15.02;11.15.02.2018
4;KRUENG CEH;11.15.02;11.15.02.2019
4;BANTAN;11.15.02;11.15.02.2020
4;COT LHE-LHE;11.15.02;11.15.02.2021
4;RAMBONG RAYEUK;11.15.02;11.15.02.2022
4;PAYA UDEUNG;11.15.02;11.15.02.2023
4;ALUE BULOH;11.15.02;11.15.02.2024
4;KUTA PAYA;11.15.02;11.15.02.2025
4;KRUENG CEUKO;11.15.02;11.15.02.2026
4;LHOK PADANG;11.15.02;11.15.02.2027
4;KUTA ACEH;11.15.02;11.15.02.2028
4;KRUENG MANGKOM;11.15.02;11.15.02.2029
4;LATONG;11.15.02;11.15.02.2030
4;PAYA UNDAN;11.15.02;11.15.02.2031
4;BLANG PUUK KULU;11.15.02;11.15.02.2032
4;BLANG MURONG;11.15.02;11.15.02.2033
4;KULU;11.15.02;11.15.02.2034
4;RAMBONG CUT;11.15.02;11.15.02.2035
3;SEUNAGAN TIMUR;11.15;11.15.03
4;BLANG PANYANG;11.15.03;11.15.03.2001
4;MEUGAT MEH;11.15.03;11.15.03.2002
4;LHOK PANGE;11.15.03;11.15.03.2003
4;BLANG LANGO;11.15.03;11.15.03.2004
4;TUWI MEULEUSONG;11.15.03;11.15.03.2005
4;BLANG GEUDONG;11.15.03;11.15.03.2006
4;BLANG TEUNGKU;11.15.03;11.15.03.2007
4;SAWANG MANE;11.15.03;11.15.03.2008
4;KEUDE NEULOP;11.15.03;11.15.03.2009
4;KILA;11.15.03;11.15.03.2010
4;KANDEH;11.15.03;11.15.03.2011
4;COT GUD;11.15.03;11.15.03.2012
4;KABU BAROH;11.15.03;11.15.03.2013
4;KABU TUNONG;11.15.03;11.15.03.2014
4;KEUDE LINTEUNG;11.15.03;11.15.03.2015
4;MEURANDEH  SUAK;11.15.03;11.15.03.2016
4;UTEUN PULO;11.15.03;11.15.03.2017
4;COT MANYANG;11.15.03;11.15.03.2018
4;PULO TEUNGOH;11.15.03;11.15.03.2019
4;COT DIRUI;11.15.03;11.15.03.2020
4;COT TEUKU DEK;11.15.03;11.15.03.2021
4;SAPENG;11.15.03;11.15.03.2022
4;PEULEUKUNG;11.15.03;11.15.03.2023
4;PAYA;11.15.03;11.15.03.2024
4;BLANG PREH;11.15.03;11.15.03.2025
4;BLANG ARA KEUDE;11.15.03;11.15.03.2026
4;BLANG ARA GAMPONG;11.15.03;11.15.03.2027
4;IE BEUDOH;11.15.03;11.15.03.2028
4;BLANG BAYU;11.15.03;11.15.03.2029
4;MON BATEUNG;11.15.03;11.15.03.2030
4;SUAK PEUREUBONG;11.15.03;11.15.03.2031
4;KRUENG KULU;11.15.03;11.15.03.2032
4;COT PUNTI;11.15.03;11.15.03.2033
4;LHOK MESJID;11.15.03;11.15.03.2034
3;BEUTONG;11.15;11.15.04
4;BLANG SEUNONG;11.15.04;11.15.04.2001
4;PANTE ARA;11.15.04;11.15.04.2002
4;GUNONG NAGAN;11.15.04;11.15.04.2003
4;TUWI BUNTA;11.15.04;11.15.04.2004
4;BLANG MESJID;11.15.04;11.15.04.2005
4;BLANG NEUANG;11.15.04;11.15.04.2006
4;PANTON BAYAM;11.15.04;11.15.04.2007
4;BLANG BARO PULO RAGA;11.15.04;11.15.04.2008
4;KRUENG CUT;11.15.04;11.15.04.2009
4;BLANG LEUMAK;11.15.04;11.15.04.2010
4;BABAH KRUENG;11.15.04;11.15.04.2011
4;BLANG SEUMOT;11.15.04;11.15.04.2012
4;LHOK SEUMOT;11.15.04;11.15.04.2013
4;MEUNASAH PANTE;11.15.04;11.15.04.2014
4;KUTA JEUMPA;11.15.04;11.15.04.2015
4;BLANG DALAM;11.15.04;11.15.04.2016
4;KEUDE SEUMOT;11.15.04;11.15.04.2017
4;BLANG BARO RAMBONG;11.15.04;11.15.04.2018
4;UJONG BLANG;11.15.04;11.15.04.2019
4;MEUNASAH KRUENG;11.15.04;11.15.04.2020
4;MEUNASAH DAYAH;11.15.04;11.15.04.2021
4;MEUNASAH TEUNGOH;11.15.04;11.15.04.2022
4;KULAM JEUREUNEH;11.15.04;11.15.04.2023
4;BUMI SARI;11.15.04;11.15.04.2028
3;DARUL MAKMUR;11.15;11.15.05
4;LAMIE;11.15.05;11.15.05.2012
4;KUTA TRIENG;11.15.05;11.15.05.2013
4;GEULANGGANG GAJAH;11.15.05;11.15.05.2014
4;KAYEE UNOE;11.15.05;11.15.05.2015
4;BLANG BARO;11.15.05;11.15.05.2016
4;ALUE BILIE;11.15.05;11.15.05.2017
4;SUKA RAJA;11.15.05;11.15.05.2018
4;GUNONG CUT;11.15.05;11.15.05.2019
4;SUKA JADI;11.15.05;11.15.05.2020
4;TUWI BUYA;11.15.05;11.15.05.2021
4;UJONG LAMIE;11.15.05;11.15.05.2022
4;SUAK PALEMBANG;11.15.05;11.15.05.2023
4;ALUE WAKI;11.15.05;11.15.05.2024
4;ALUE GEUTAH;11.15.05;11.15.05.2025
4;KRUENG ALEM;11.15.05;11.15.05.2026
4;ALUE RAMBOT;11.15.05;11.15.05.2027
4;KRUENG SEUMAYAM;11.15.05;11.15.05.2028
4;PULO TEUNGOH;11.15.05;11.15.05.2029
4;KARANG ANYAR;11.15.05;11.15.05.2030
4;KUALA SEUMANYAM;11.15.05;11.15.05.2031
4;PULO IE;11.15.05;11.15.05.2032
4;PULO KRUET;11.15.05;11.15.05.2033
4;ALUE KUYUN;11.15.05;11.15.05.2034
4;ALUE RAYA;11.15.05;11.15.05.2035
4;ALUE JAMPAK;11.15.05;11.15.05.2036
4;SUKA MULIA;11.15.05;11.15.05.2037
4;SIMPANG DUA;11.15.05;11.15.05.2038
4;SIDOJADI;11.15.05;11.15.05.2039
4;SERBA JADI;11.15.05;11.15.05.2040
4;SERBA GUNA;11.15.05;11.15.05.2041
4;SIMPANG DELI KILANG;11.15.05;11.15.05.2042
4;PANTON BAYU;11.15.05;11.15.05.2043
4;UJONG TANJONG;11.15.05;11.15.05.2044
4;SUKA RAMAI;11.15.05;11.15.05.2045
4;LADANG BARO;11.15.05;11.15.05.2046
4;ALUE BATEUNG BROK;11.15.05;11.15.05.2047
4;SIMPANG DELI KAMPONG;11.15.05;11.15.05.2048
4;BLANG LUAH;11.15.05;11.15.05.2049
4;SUMBER MAKMUR;11.15.05;11.15.05.2050
4;MAKARTI JAYA;11.15.05;11.15.05.2051
3;SUKA MAKMUE;11.15;11.15.06
4;LUENG BARO;11.15.06;11.15.06.2001
4;ALUE KAMBUK;11.15.06;11.15.06.2002
4;KUTA PADANG;11.15.06;11.15.06.2003
4;SUAK BILIE;11.15.06;11.15.06.2004
4;MACAH;11.15.06;11.15.06.2005
4;SEUMAMBEK;11.15.06;11.15.06.2006
4;COT KUTA;11.15.06;11.15.06.2007
4;KABU BLANG SAPEK;11.15.06;11.15.06.2008
4;COT PEURADI;11.15.06;11.15.06.2009
4;BLANG SAPEK;11.15.06;11.15.06.2010
4;LHOK BEUTONG;11.15.06;11.15.06.2011
4;GAMPONG TEUNGOH;11.15.06;11.15.06.2012
4;LHOK RAMEUAN;11.15.06;11.15.06.2013
4;BLANG MULING;11.15.06;11.15.06.2014
4;KRAK TAMPAI;11.15.06;11.15.06.2015
4;MEUREUBO;11.15.06;11.15.06.2016
4;KUTA BARO BLANG MULING;11.15.06;11.15.06.2017
4;ALUE PEUSAJA;11.15.06;11.15.06.2018
4;ALUE GAJAH;11.15.06;11.15.06.2019
3;KUALA PESISIR;11.15;11.15.07
4;SUAK PUNTONG;11.15.07;11.15.07.2001
4;GAMPONG LHOK;11.15.07;11.15.07.2002
4;KUALA BARO;11.15.07;11.15.07.2003
4;PADANG RUBEK;11.15.07;11.15.07.2004
4;PULO;11.15.07;11.15.07.2005
4;LANGKAK;11.15.07;11.15.07.2006
4;KUALA TUHA;11.15.07;11.15.07.2007
4;KUBANG GAJAH;11.15.07;11.15.07.2008
4;KUALA TRANG;11.15.07;11.15.07.2009
4;COT RAMBONG;11.15.07;11.15.07.2010
4;PADANG PANYANG;11.15.07;11.15.07.2011
4;ARONGAN;11.15.07;11.15.07.2012
4;JATI REJO;11.15.07;11.15.07.2013
4;PURWODADI;11.15.07;11.15.07.2014
4;LEUNG TEUKU BEN;11.15.07;11.15.07.2015
4;PURWOSARI;11.15.07;11.15.07.2016
3;TADU RAYA;11.15;11.15.08
4;ALUE BATA;11.15.08;11.15.08.2001
4;GUNONG SAPEK;11.15.08;11.15.08.2002
4;SARAH MANTOK;11.15.08;11.15.08.2003
4;PASIE LUAH;11.15.08;11.15.08.2004
4;GUNONG GEULUGO;11.15.08;11.15.08.2005
4;GUNONG KUPOK;11.15.08;11.15.08.2006
4;GUNONG PUNGKI;11.15.08;11.15.08.2007
4;ALUE SIRON;11.15.08;11.15.08.2008
4;COT MUE;11.15.08;11.15.08.2009
4;BABAH ROT;11.15.08;11.15.08.2010
4;BABAH DUA;11.15.08;11.15.08.2011
4;BATU RAJA;11.15.08;11.15.08.2012
4;SIMPANG JAYA;11.15.08;11.15.08.2013
4;SUMBER DAYA;11.15.08;11.15.08.2014
4;RANTAU SELAMAT;11.15.08;11.15.08.2015
4;ALUE SEUPEUNG;11.15.08;11.15.08.2016
4;KRUENG ITAM;11.15.08;11.15.08.2017
4;ALUE GAJAH;11.15.08;11.15.08.2018
4;ALUE LABU;11.15.08;11.15.08.2019
4;GAPA GARU;11.15.08;11.15.08.2020
4;KUALA TADU;11.15.08;11.15.08.2021
4;COT MEE;11.15.08;11.15.08.2022
3;TRIPA MAKMUR;11.15;11.15.09
4;KUALA TRIPA;11.15.09;11.15.09.2001
4;BABAH LUENG;11.15.09;11.15.09.2002
4;DRIEN TUJOH;11.15.09;11.15.09.2003
4;LUENG KEUBEU JAGAT;11.15.09;11.15.09.2004
4;KABU;11.15.09;11.15.09.2005
4;PASIE KEUBE DOM;11.15.09;11.15.09.2006
4;NEUBOK YEE PK;11.15.09;11.15.09.2007
4;NEUBOK YEE PP;11.15.09;11.15.09.2008
4;MON DUA;11.15.09;11.15.09.2009
4;UJONG KRUENG;11.15.09;11.15.09.2010
4;PANTON PANGE;11.15.09;11.15.09.2011
3;BEUTONG ATEUH BANGGALANG;11.15;11.15.10
4;BLANG PUUK;11.15.10;11.15.10.2001
4;BABAH SUAK;11.15.10;11.15.10.2002
4;KUTA TEUNGOH;11.15.10;11.15.10.2003
4;BLANG MEURANDEH;11.15.10;11.15.10.2004
2;KAB. ACEH TAMIANG;11;11.16
3;MANYAK PAYED;11.16;11.16.01
